date,open,high,low,close
2025-10-17,247.3203043073955,252.66518358811555,246.57242016484557,251.5782470703125
2025-10-20,255.168106265739,263.63416054313814,254.90884523128253,261.50018310546875
2025-10-21,261.1412435480521,264.54162761794373,261.0913663387469,262.0287170410156
2025-10-22,261.9090191460537,262.1084670888602,254.70938662410154,257.72088623046875
2025-10-23,259.206686997747,259.8847613495841,257.28213901467177,258.8476867675781
2025-10-24,260.4531458541269,263.3848541030092,258.44880663072195,262.07855224609375
2025-10-27,264.13276036080543,268.36078929414754,263.90339825112477,268.0516662597656
2025-10-28,268.23113785786586,269.12862319727753,267.39351124836816,268.2411193847656
2025-10-29,268.5203194424725,270.6443152614699,266.35642794866993,268.93914794921875
2025-10-30,271.2226702585742,273.36662916750566,267.72259312931254,270.63433837890625
2025-10-31,276.2085891024436,276.53767519933945,268.40069127196034,269.6072692871094
2025-11-03,269.65711516237894,270.08589475979994,265.49886601188945,268.29095458984375
2025-11-04,267.5730004152706,270.72408938596277,266.86501191822913,269.2781982421875
2025-11-05,267.8522167164328,270.9335263776032,266.17696342424256,269.3779296875
2025-11-06,267.1342708755924,272.6287059365568,267.1342708755924,269.0089416503906
2025-11-07,269.03885049148494,271.5218466038475,266.0173996929098,267.7126159667969
2025-11-10,268.46122924118225,273.22240319845355,266.96401085683,268.93035888671875
2025-11-11,269.3096487524697,275.3983427074405,269.2996575494418,274.73956298828125
2025-11-12,274.49002155435767,275.2186787593472,271.19615348009904,272.9628601074219
2025-11-13,273.6016697208788,276.1868935731559,271.5854266195937,272.44384765625
2025-11-14,270.54732197227213,275.44821996704485,269.10002929321837,271.9048156738281
2025-11-17,268.3214829895084,269.98836893107386,265.237217022597,266.9639892578125
2025-11-18,269.48932037088264,270.2079864201871,264.8279974843966,266.9440612792969
2025-11-19,265.0375710636542,271.7051756343288,265.00762791735707,268.06195068359375
2025-11-20,270.327749378444,274.91922505965954,265.42688147061517,265.7562561035156
2025-11-21,265.4568071090486,272.8230952896135,265.17732758833057,270.98651123046875
2025-11-24,270.397615191446,276.4863089537433,270.397615191446,275.4083251953125
2025-11-25,274.75953066216096,279.8600705608694,274.73957871594786,276.4563903808594
2025-11-26,276.44637611579356,279.01161742605893,276.1170014953278,277.0352783203125
2025-11-28,276.7458380127342,278.4826014787427,275.4781737009374,278.3328857421875
2025-12-01,277.4944549964911,282.89442609469603,275.62792768573877,282.57501220703125
2025-12-02,282.47518456741903,286.86701880065203,282.10587559562896,285.6592712402344
2025-12-03,285.6692634925469,288.0847586222564,282.77461708045536,283.623046875
2025-12-04,283.5731318378766,284.20196835267484,278.07334059490756,280.179443359375
2025-12-05,280.01974631085085,280.6186397013617,277.53434330937836,278.26300048828125
2025-12-08,277.6142094762677,279.15136205700173,275.6378704438954,277.3746643066406
2025-12-09,277.64414811825674,279.5106752769474,276.40645748061854,276.66595458984375
2025-12-10,277.23491184461454,279.2312028389952,275.92734368017386,278.26300048828125
2025-12-11,278.5824273392719,279.07150890817053,273.3022288840155,277.514404296875
2025-12-12,277.38464634485007,278.70220580092337,276.30666253778065,277.7639465332031
2025-12-15,279.63046152672615,279.63046152672615,272.33402020742307,273.6016540527344
2025-12-16,272.3140798989353,274.9891026980292,271.2859911871425,274.1007385253906
2025-12-17,274.50001118897205,275.6478724530811,271.13626563598973,271.33587646484375
2025-12-18,273.1025913325419,273.12257373871984,266.4549687260805,271.68524169921875
2025-12-19,271.6453053723066,274.09077415448866,269.399477884542,273.1625061035156
2025-12-22,272.3539780142796,273.37210596231955,270.00836035897595,270.4674987792969
2025-12-23,270.3377490962612,271.99467443806464,269.06012395403746,271.85491943359375
2025-12-24,271.8349404799371,274.9192064044749,271.69521595033444,273.3022155761719
2025-12-26,273.65157518449314,274.859322715931,272.35396775197984,272.8929748535156
2025-12-29,272.1843267483383,273.8512128461511,271.8449608988494,273.2523498535156
2025-12-30,272.304089543875,273.5717234473003,271.77507361210075,272.5735778808594
2025-12-31,272.553621806917,273.17246717497864,271.24605357156486,271.3558349609375
2026-01-02,271.75509761912826,277.32473598417806,268.5011336129586,270.5074157714844
2026-01-05,270.1381104139889,271.0064921177503,265.6464557026853,266.7643737792969
2026-01-06,266.504853430471,267.0538212812338,261.6338984265986,261.8734436035156
2026-01-07,262.71190159101934,263.1909919246956,259.32817380451803,259.8471984863281
2026-01-08,256.5433578451618,258.80916773471864,255.22581364132833,258.55963134765625
2026-01-09,258.5995368285105,259.7274461787287,255.74485516422806,258.8890075683594
2026-01-12,258.6794199598783,260.8154357257053,256.32378048041085,259.76739501953125
2026-01-13,258.24022168851656,261.3244878277737,257.9108470550362,260.5658874511719
2026-01-14,259.0087756526009,261.33447181199796,256.23393227813756,259.4779052734375
2026-01-15,260.1666175851947,260.5559089501236,256.5732877053955,257.73114013671875
2026-01-16,257.4217372195352,258.41988279267105,254.45724364888233,255.05613708496094
2026-01-20,252.26132447540706,254.31750190322293,242.9685916985444,246.2425079345703
2026-01-21,248.23880604127606,251.09350304772093,244.72532928784554,247.1907501220703
2026-01-22,248.737864640942,250.53452965267718,247.68980878155546,247.8894500732422
2026-01-23,246.86136630134166,248.94748685874615,244.22624741136653,247.58001708984375
2026-01-26,251.01363570547153,256.08421686766076,249.336758511775,254.9363555908203
2026-01-27,258.68937090303496,261.46421404872183,257.73112933459527,257.791015625
2026-01-28,257.17220993748055,258.3799575946877,254.03803333601454,255.96446228027344
2026-01-29,257.52154586161765,259.16847988830324,253.93820707645818,257.801025390625
2026-01-30,254.69678984095313,261.41430490835,251.7123292610244,258.9988098144531
2026-02-02,259.5478036352127,269.98839826257677,258.7293169184304,269.5093078613281
2026-02-03,268.70080609664296,271.3758289780004,267.11372779647115,268.98028564453125
2026-02-04,271.7850411492978,278.432693698261,271.7850411492978,275.97723388671875
2026-02-05,277.6142303156022,278.98168486317746,272.72332314901723,275.3983459472656
2026-02-06,276.6060720438839,280.3890519626743,276.4164219647768,277.6042175292969
2026-02-09,277.6541982366954,277.9439398399519,271.4499228389202,274.3672180175781
2026-02-10,274.6369782150198,275.11651686144285,272.68876099546605,273.4280700683594
2026-02-11,274.44714753122867,279.92208361183503,274.1973776592452,275.24639892578125
2026-02-12,275.3363333447182,275.46621856633783,259.94051360693726,261.4891052246094
2026-02-13,261.7688319830923,261.9886306947134,255.21485759663088,255.5445556640625
2026-02-17,257.8124646511843,266.0449008431299,255.30478047881587,263.6371154785156
2026-02-18,263.35737977838915,266.57441720150126,262.20844437502524,264.106689453125
2026-02-19,262.35827847824623,264.2365527856389,259.81060750150084,260.3401184082031
2026-02-20,258.73163460792017,264.5063132392292,257.9223826043077,264.3364562988281
2026-02-23,263.24744081710827,269.1819753311392,263.13755670993424,265.9349670410156
2026-02-24,267.61343657617186,274.6369951599546,267.46358073991865,271.8895263671875
2026-02-25,271.5298429675081,274.6869380517792,270.8005039088116,273.97760009765625
2026-02-26,274.6969199809464,275.8558253670768,270.55071567552415,272.6987609863281
2026-02-27,272.5588900215503,272.5588900215503,262.6480379442022,263.93682861328125
2026-03-02,262.16844722421786,266.2846497598317,259.960490133898,264.476318359375
2026-03-03,263.23749216234586,265.31556422164516,259.8905695547566,263.5072326660156
2026-03-04,264.4063951364299,265.9050144519466,261.179387723623,262.2783508300781
2026-03-05,260.54995479568396,261.3192350446657,257.01320478174756,260.0504150390625
2026-03-06,258.39192833924307,258.53178361058343,254.13584003818684,257.2229919433594
2026-03-09,255.45463216869055,260.9095975388004,253.44647267699952,259.6407775878906
2026-03-10,257.4128391437035,262.2384104290217,256.71350175461305,260.58990478515625
2026-03-11,260.8496568052655,261.888707997661,259.3110658747261,260.5699157714844
2026-03-12,258.4219063383753,258.71164792954545,253.94601921584928,255.52456665039062
2026-03-13,255.24483747003174,256.0940459350445,249.29033192864068,249.8897705078125
2026-03-16,251.87794235419486,253.6563027081548,249.6499992581203,252.58729553222656
2026-03-17,252.72716690012706,254.89516767044782,251.94787083452104,253.99598693847656
2026-03-18,252.3974721128864,254.70534343896443,248.7708084606242,249.70994567871094
2026-03-19,249.17043241392184,251.5982036354298,247.0723745163624,248.73085021972656
2026-03-20,247.7517334570195,248.97061168291066,245.77356028907465,247.76173400878906
2026-03-23,253.73622734962268,254.3656523266213,250.0496214753341,251.25851440429688
2026-03-24,250.1195650925759,254.5954370944537,249.32029842391177,251.4083709716797
2026-03-25,253.86611511385965,254.76528059453105,251.3684162845015,252.38746643066406
2026-03-26,251.88793104116345,256.76344411909713,250.53918279672283,252.6572265625
2026-03-27,253.666280215245,255.2548282141602,247.8416601166152,248.57098388671875
2026-03-30,249.83982057534305,250.63907198816298,245.28400520065438,246.40298461914062
2026-03-31,247.6818040942864,255.24482803058763,246.87255213324852,253.55638122558594
2026-04-01,253.8461228128272,255.94418062939917,253.096813183035,255.3946990966797
2026-04-02,253.96601496217014,255.89424639361263,250.4192795609811,255.68443298339844
2026-04-06,256.27389167390277,261.9186847371787,256.2239194053331,258.6217041015625
2026-04-07,255.92421782448065,255.96418954301222,245.47383916108728,253.26666259765625
2026-04-08,258.2121146377317,259.51090582044134,256.29386854025813,258.66168212890625
2026-04-09,258.7615948993736,260.879638597066,255.8342992320816,260.2502136230469
2026-04-10,259.7406946341393,261.94865175168746,258.78155637925676,260.240234375
2026-04-13,259.49093671136296,259.9405042051452,256.4237552437805,258.96142578125
2026-04-14,259.01136264890187,261.68888841493145,256.9532612999924,258.59173583984375
2026-04-15,257.92237663273806,266.3146386359468,257.57269269729437,266.18475341796875
2026-04-16,266.55439590858066,266.91408037974617,261.0294875448873,263.15753173828125
2026-04-17,266.7142527536172,272.0493335842862,266.47448343207725,269.98126220703125
2026-04-20,270.08114756253855,274.0275237795767,270.04120633500696,272.79864501953125
2026-04-21,271.250098918132,272.5488901425708,265.1557075406741,265.9250183105469
2026-04-22,267.5734973129919,273.48803128351057,266.62435952726383,272.9185791015625
2026-04-23,274.79681820267325,275.5161566987003,271.39995382845746,273.1783142089844
2026-04-24,272.50893317942314,272.80864483253174,269.4017800912603,270.81048583984375
2026-04-27,265.84505761361925,268.1129570778125,264.8260075108844,267.3636474609375
2026-04-28,272.0893199684016,272.97851539952296,268.4127145556596,270.4608154296875
2026-04-29,267.3037117460274,270.7905199823619,266.7942019267937,269.92132568359375
2026-04-30,270.25102650288807,275.7459641951834,267.893213328058,271.1002502441406
2026-05-01,278.6032901046287,286.95561044034525,278.1137509144006,279.88214111328125
2026-05-04,279.4025768563376,280.3716851917065,274.60697695873915,276.5751647949219
2026-05-05,276.6750995896243,284.30808218316156,276.2455026895375,283.9184265136719
2026-05-06,281.66051049385584,287.76487170009636,280.8112868075762,287.245361328125
2026-05-07,289.00371711581823,291.8611003514943,285.5169394038565,287.1754150390625
2026-05-08,289.7430674686918,294.4886952888782,289.7330669166447,293.0500183105469
2026-05-11,291.9800109863281,293.8800048828125,290.2300109863281,292.67999267578125
2026-05-12,292.55999755859375,295.2699890136719,292.55999755859375,294.79998779296875
2026-05-13,293.5,300.9200134277344,293.5,298.8699951171875
2026-05-14,299.82000732421875,300.45001220703125,295.3800048828125,298.2099914550781
2026-05-15,297.8999938964844,303.20001220703125,296.5199890136719,300.2300109863281
2026-05-18,300.239990234375,300.6600036621094,294.9100036621094,297.8399963378906
2026-05-19,296.9700012207031,300.510009765625,296.3500061035156,298.9700012207031
2026-05-20,298.17999267578125,302.79998779296875,298.0799865722656,302.25
2026-05-21,301.05999755859375,305.5400085449219,300.3999938964844,304.989990234375
2026-05-22,306.1199951171875,311.3999938964844,305.8399963378906,308.82000732421875
2026-05-26,309.55999755859375,311.82000732421875,307.6700134277344,308.3299865722656
2026-05-27,308.3299865722656,313.260009765625,308.29998779296875,310.8500061035156
2026-05-28,310.67999267578125,312.79998779296875,309.57000732421875,312.510009765625
2026-05-29,311.7799987792969,315.0,309.5299987792969,312.05999755859375
2026-06-01,309.6300048828125,310.94000244140625,305.0199890136719,306.30999755859375
2026-06-02,307.4599914550781,315.45001220703125,306.69000244140625,315.20001220703125
2026-06-03,314.17999267578125,316.94000244140625,308.8500061035156,310.260009765625
2026-06-04,313.2300109863281,313.5400085449219,309.6499938964844,311.2300109863281
2026-06-05,312.8599853515625,315.1700134277344,307.1499938964844,307.3399963378906
2026-06-08,308.739990234375,317.3999938964844,301.1700134277344,301.5400085449219
2026-06-09,300.2799987792969,300.75,287.7799987792969,290.54998779296875
2026-06-10,290.739990234375,294.75,287.3800048828125,291.5799865722656
2026-06-11,293.7200012207031,297.0,289.5899963378906,295.6300048828125
2026-06-12,296.0299987792969,297.1400146484375,289.6199951171875,291.1300048828125
2026-06-15,294.1199951171875,297.7799987792969,291.70001220703125,296.4200134277344
2026-06-16,295.25,300.4800109863281,293.9700012207031,299.239990234375
2026-06-17,300.8500061035156,302.07000732421875,294.3599853515625,295.95001220703125
2026-06-18,298.1099853515625,300.57000732421875,295.6199951171875,298.010009765625
2026-06-22,297.30999755859375,302.4200134277344,296.760009765625,297.010009765625
2026-06-23,297.5400085449219,301.6400146484375,294.17999267578125,294.29998779296875
2026-06-24,295.3599853515625,299.70001220703125,292.94000244140625,293.0799865722656
2026-06-25,287.3999938964844,288.79998779296875,273.75,275.1499938964844
2026-06-26,275.0,285.95001220703125,274.2099914550781,283.7799987792969
2026-06-29,286.7300109863281,288.3699951171875,279.8500061035156,281.739990234375
2026-06-30,281.1700134277344,289.94000244140625,280.70001220703125,289.3599853515625
2026-07-01,293.44000244140625,296.5899963378906,289.20001220703125,294.3800048828125
2026-07-02,294.0849914550781,308.5299072265625,293.67999267578125,307.614990234375
